id,date,product,category,quantity,price,cost,sales,profit
113768,2021-11-18 00:00:00,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,5,381.72,448.521,1908.6000000000001,1460.0790000000002
113769,2021-11-18 00:00:00,Fellowes Desktop Hanging File Manager,Office Supplies,5,67.15,50.362500000000004,335.75,285.3875
113770,2021-11-18 00:00:00,Safco Industrial Wire Shelving,Office Supplies,1,76.792,93.1103,76.792,-16.318299999999994
113771,2021-11-18 00:00:00,Motorola Droid Maxx,Technology,6,539.964,647.9568,3239.7840000000006,2591.8272000000006
113772,2021-11-18 00:00:00,PNY Rapid USB Car Charger - Black,Technology,2,9.588,11.665399999999998,19.176,7.5106
113773,2021-11-19 00:00:00,Sauder Inglewood Library Bookcases,Furniture,6,1025.88,789.9276000000001,6155.280000000001,5365.352400000001
113774,2021-11-19 00:00:00,"Premier Elliptical Ring Binder, Black",Office Supplies,7,213.08,110.80160000000001,1491.5600000000002,1380.7584000000002
113775,2021-11-19 00:00:00,Avery 499,Office Supplies,2,9.96,5.378400000000001,19.92,14.5416
113776,2021-11-19 00:00:00,Avery 480,Office Supplies,6,22.5,11.7,135.0,123.3
113777,2021-11-19 00:00:00,Xerox 1888,Office Supplies,3,166.44,86.5488,499.32,412.7712
113778,2021-11-19 00:00:00,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,1,5.88,3.8955,5.88,1.9844999999999997
113779,2021-11-19 00:00:00,Recycled Steel Personal File for Standard File Folders,Office Supplies,4,221.16,163.6584,884.64,720.9816
113780,2021-11-19 00:00:00,HP Standard 104 key PS/2 Keyboard,Technology,2,29.0,21.75,58.0,36.25
113781,2021-11-19 00:00:00,Logitech G105 Gaming Keyboard,Technology,1,47.496,48.6834,47.496,-1.1873999999999967
113782,2021-11-19 00:00:00,Jabra SPEAK 410,Technology,3,281.97,203.01840000000004,845.9100000000001,642.8916
113783,2021-11-19 00:00:00,Apple iPhone 5,Technology,7,4548.81,3320.6313000000005,31841.670000000002,28521.0387
113784,2021-11-19 00:00:00,AT&T TR1909W,Technology,4,503.96,372.93039999999996,2015.84,1642.9096
113785,2021-11-19 00:00:00,Nokia Lumia 521 (T-Mobile),Technology,5,149.95,107.964,749.75,641.7860000000001
113786,2021-11-20 00:00:00,3M Organizer Strips,Office Supplies,3,12.96,8.424000000000001,38.88,30.456000000000003
113787,2021-11-20 00:00:00,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,3,34.74,17.37,104.22,86.85
113788,2021-11-20 00:00:00,Xerox 2000,Office Supplies,4,25.92,13.478400000000002,103.68,90.2016
113789,2021-11-20 00:00:00,Toshiba IPT2010-SD IP Telephone,Technology,6,833.94,617.1156000000001,5003.64,4386.5244
113790,2021-11-21 00:00:00,Newell 322,Office Supplies,3,5.46,3.9858000000000002,16.38,12.394199999999998
113791,2021-11-21 00:00:00,Poly String Tie Envelopes,Office Supplies,1,1.632,1.0812,1.632,0.5508
113792,2021-11-21 00:00:00,Tops Wirebound Message Log Books,Office Supplies,2,6.58,3.5532,13.16,9.6068
113793,2021-11-21 00:00:00,Xerox 211,Office Supplies,2,12.96,6.739200000000001,25.92,19.1808
113794,2021-11-21 00:00:00,Multicolor Computer Printout Paper,Office Supplies,6,629.1,327.132,3774.6000000000004,3447.4680000000003
113795,2021-11-21 00:00:00,Space Solutions Commercial Steel Shelving,Office Supplies,3,193.95,184.2525,581.8499999999999,397.5974999999999
113796,2021-11-21 00:00:00,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,1,94.99,66.493,94.99,28.497
113797,2021-11-21 00:00:00,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,1,36.99,27.002700000000004,36.99,9.987299999999998
113798,2021-11-21 00:00:00,RCA Visys Integrated PBX 8-Line Router,Technology,5,267.96,251.21249999999998,1339.8,1088.5875
113799,2021-11-22 00:00:00,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,3,675.12,384.8184,2025.3600000000001,1640.5416
113800,2021-11-22 00:00:00,GBC ProClick Punch Binding System,Office Supplies,5,319.9,163.14899999999997,1599.5,1436.351
113801,2021-11-22 00:00:00,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,1,6.928,18.0128,6.928,-11.084799999999998
113802,2021-11-22 00:00:00,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,5,9.98,26.447,49.900000000000006,23.453000000000007
113803,2021-11-22 00:00:00,Staple envelope,Office Supplies,2,11.36,6.0207999999999995,22.72,16.699199999999998
113804,2021-11-22 00:00:00,Fashion Color Clasp Envelopes,Office Supplies,3,16.23,8.2773,48.69,40.4127
113805,2021-11-22 00:00:00,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,2,9.96,5.079600000000001,19.92,14.8404
113806,2021-11-22 00:00:00,Xerox 1895,Office Supplies,9,53.82,29.601,484.38,454.779
113807,2021-11-23 00:00:00,Safco Contoured Stacking Chairs,Furniture,2,381.44,357.6,762.88,405.28
113808,2021-11-23 00:00:00,Novimex Swivel Fabric Task Chair,Furniture,5,603.92,671.861,3019.6,2347.739
113809,2021-11-23 00:00:00,Office Star Flex Back Scooter Chair with White Frame,Furniture,2,155.372,190.8856,310.744,119.85840000000002
113810,2021-11-23 00:00:00,Staple-based wall hangings,Furniture,2,6.368,8.9152,12.736,3.8208
113811,2021-11-23 00:00:00,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,3,34.176,121.3248,102.528,-18.79679999999999
113812,2021-11-23 00:00:00,UniKeep View Case Binders,Office Supplies,3,14.67,7.9218,44.01,36.0882
113813,2021-11-23 00:00:00,Staple envelope,Office Supplies,3,23.472,14.670000000000002,70.416,55.745999999999995
113814,2021-11-23 00:00:00,Quality Park Security Envelopes,Office Supplies,3,62.808,41.610299999999995,188.424,146.8137
113815,2021-11-23 00:00:00,Pastel Pink Envelopes,Office Supplies,3,21.84,11.3568,65.52,54.163199999999996
113816,2021-11-23 00:00:00,Alphabetical Labels for Top Tab Filing,Office Supplies,2,23.68,14.799999999999999,47.36,32.56
113817,2021-11-23 00:00:00,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,1,29.99,23.692099999999996,29.99,6.297900000000002
113818,2021-11-23 00:00:00,Maxell 4.7GB DVD-R 5/Pack,Technology,7,5.544,3.8808,38.808,34.9272
113819,2021-11-24 00:00:00,Global Executive Mid-Back Manager's Chair,Furniture,3,611.058,645.9756,1833.174,1187.1984
113820,2021-11-24 00:00:00,"Global Leather & Oak Executive Chair, Burgundy",Furniture,1,120.712,138.8188,120.712,-18.106800000000007
113821,2021-11-24 00:00:00,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,4,151.72,124.4104,606.88,482.4696
113822,2021-11-24 00:00:00,"Executive Impressions 14""",Furniture,5,111.15,62.24400000000001,555.75,493.506
113823,2021-11-24 00:00:00,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,7,35.168,25.4968,246.176,220.67919999999998
113824,2021-11-24 00:00:00,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,4,151.92,106.344,607.68,501.33599999999996
113825,2021-11-24 00:00:00,Crayola Colored Pencils,Office Supplies,1,2.624,2.1976,2.624,0.4264000000000001
113826,2021-11-24 00:00:00,Acco Expandable Hanging Binders,Office Supplies,3,5.742,10.3356,17.226,6.8904
113827,2021-11-24 00:00:00,Peel & Stick Add-On Corner Pockets,Office Supplies,7,12.096,7.8624,84.672,76.8096
113828,2021-11-24 00:00:00,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,2,196.62,100.2762,393.24,292.9638
113829,2021-11-24 00:00:00,Xerox 220,Office Supplies,4,25.92,13.478400000000002,103.68,90.2016
113830,2021-11-24 00:00:00,Xerox 1885,Office Supplies,3,144.12,74.9424,432.36,357.4176
113831,2021-11-24 00:00:00,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,2,15.96,7.98,31.92,23.94
113832,2021-11-24 00:00:00,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,2,197.58,144.23340000000002,395.16,250.9266
113833,2021-11-24 00:00:00,Fellowes Super Stor/Drawer Files,Office Supplies,5,646.2,654.2775,3231.0,2576.7225
113834,2021-11-24 00:00:00,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,6,485.88,476.1624,2915.2799999999997,2439.1175999999996
113835,2021-11-24 00:00:00,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,7,111.79,68.1919,782.5300000000001,714.3381
113836,2021-11-24 00:00:00,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,5,1049.97,1259.964,5249.85,3989.8860000000004
113837,2021-11-24 00:00:00,Samsung Galaxy S4,Technology,4,1502.376,1752.772,6009.504,4256.732
113838,2021-11-24 00:00:00,Nu-Dell Executive Frame,Furniture,8,99.12,63.705600000000004,792.96,729.2544
113839,2021-11-24 00:00:00,Nu-Dell Executive Frame,Furniture,8,99.12,63.705600000000004,792.96,729.2544
113840,2021-11-25 00:00:00,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,3,275.952,313.8954,827.856,513.9606
113841,2021-11-25 00:00:00,Hon GuestStacker Chair,Furniture,4,725.344,670.9432,2901.376,2230.4328
113842,2021-11-25 00:00:00,"Master Caster Door Stop, Brown",Furniture,3,6.096,10.0584,18.288,8.2296
113843,2021-11-25 00:00:00,DAX Black Cherry Wood-Tone Poster Frame,Furniture,2,52.96,32.8352,105.92,73.0848
113844,2021-11-25 00:00:00,Staple-based wall hangings,Furniture,3,23.88,13.3728,71.64,58.2672
113845,2021-11-25 00:00:00,Bretford CR4500 Series Slim Rectangular Table,Furniture,5,1218.735,1340.6084999999998,6093.674999999999,4753.066499999999
113846,2021-11-25 00:00:00,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,6,320.88,227.82479999999998,1925.28,1697.4551999999999
113847,2021-11-25 00:00:00,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,7,51.016,42.725899999999996,357.11199999999997,314.38609999999994
113848,2021-11-25 00:00:00,Staples in misc. colors,Office Supplies,3,7.44,4.836,22.32,17.484
113849,2021-11-25 00:00:00,Avery 52,Office Supplies,2,5.904,3.9114,11.808,7.896599999999999
113850,2021-11-25 00:00:00,Avery 520,Office Supplies,1,2.52,1.638,2.52,0.8820000000000001
113851,2021-11-25 00:00:00,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,4,26.76,14.450400000000002,107.04,92.5896
113852,2021-11-25 00:00:00,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,3,15.696,10.5948,47.088,36.4932
113853,2021-11-25 00:00:00,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,4,1117.92,1062.0240000000001,4471.68,3409.656
113854,2021-11-25 00:00:00,KeyTronic KT400U2 - Keyboard - Black,Technology,3,24.672,24.672,74.016,49.34400000000001
113855,2021-11-25 00:00:00,Logitech Mobile Speakerphone P710e - speaker phone,Technology,5,539.92,492.67699999999996,2699.6,2206.923
113856,2021-11-26 00:00:00,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,5,19.3,33.775,96.5,62.725
113857,2021-11-26 00:00:00,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,2,40.54,29.1888,81.08,51.8912
113858,2021-11-26 00:00:00,Pressboard Data Binders by Wilson Jones,Office Supplies,4,17.088,11.320800000000002,68.352,57.0312
113859,2021-11-26 00:00:00,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,3,12.912,8.2314,38.736000000000004,30.504600000000003
113860,2021-11-26 00:00:00,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,1,7.312,4.752800000000001,7.312,2.5591999999999997
113861,2021-11-26 00:00:00,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,3,4.32,2.8080000000000003,12.96,10.152000000000001
113862,2021-11-26 00:00:00,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,9,93.15,48.438,838.35,789.912
113863,2021-11-26 00:00:00,Avery File Folder Labels,Office Supplies,4,11.52,5.8751999999999995,46.08,40.2048
113864,2021-11-26 00:00:00,Xerox 1893,Office Supplies,2,81.98,41.8098,163.96,122.15020000000001
113865,2021-11-26 00:00:00,Xerox 2,Office Supplies,3,15.552,10.108799999999999,46.656,36.547200000000004
113866,2021-11-26 00:00:00,Xerox 1970,Office Supplies,3,14.94,7.9182,44.82,36.9018
113867,2021-11-26 00:00:00,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,5,669.08,836.35,3345.4,2509.05
113868,2021-11-26 00:00:00,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,4,438.336,526.0032,1753.344,1227.3408
113869,2021-11-26 00:00:00,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,4,279.96,201.57119999999998,1119.84,918.2687999999999
113870,2021-11-27 00:00:00,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,5,199.9,159.92000000000002,999.5,839.5799999999999
113871,2021-11-27 00:00:00,Staples,Office Supplies,2,3.76,2.444,7.52,5.076
113872,2021-11-28 00:00:00,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,4,411.332,416.1712,1645.328,1229.1568
113873,2021-11-28 00:00:00,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,5,397.6,353.86400000000003,1988.0,1634.136
113874,2021-11-28 00:00:00,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,3,43.68,31.886400000000002,131.04,99.15359999999998
113875,2021-11-28 00:00:00,Newell 331,Office Supplies,3,14.67,10.7091,44.01,33.3009
113876,2021-11-28 00:00:00,Crayola Colored Pencils,Office Supplies,4,13.12,8.790399999999998,52.48,43.6896
113877,2021-11-28 00:00:00,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,3,45.66,23.286599999999996,136.98,113.6934
113878,2021-11-28 00:00:00,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,2,17.248,11.211200000000002,34.496,23.2848
113879,2021-11-28 00:00:00,Laser & Ink Jet Business Envelopes,Office Supplies,6,64.02,34.57079999999999,384.12,349.54920000000004
113880,2021-11-28 00:00:00,Avery 489,Office Supplies,4,41.4,21.528,165.6,144.072
113881,2021-11-28 00:00:00,Xerox 1933,Office Supplies,7,85.96,45.55879999999999,601.7199999999999,556.1611999999999
113882,2021-11-28 00:00:00,Staple remover,Office Supplies,2,7.36,7.2128000000000005,14.72,7.5072
113883,2021-11-28 00:00:00,Micropad Numeric Keypads,Technology,7,139.93,104.9475,979.51,874.5625
113884,2021-11-28 00:00:00,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,5,998.85,1198.6200000000001,4994.25,3795.63
113885,2021-11-29 00:00:00,Staples,Office Supplies,2,12.624,8.679,25.248,16.569000000000003
113886,2021-11-29 00:00:00,Staples,Office Supplies,5,30.4,15.2,152.0,136.8
113887,2021-11-29 00:00:00,Avery 488,Office Supplies,2,5.04,3.276,10.08,6.804
113888,2021-11-29 00:00:00,Avery 485,Office Supplies,2,25.06,13.281799999999999,50.12,36.8382
113889,2021-11-29 00:00:00,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,2,575.92,503.92999999999995,1151.84,647.91
113890,2021-11-30 00:00:00,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,9,6.642,11.07,59.778000000000006,48.708000000000006
113891,2021-11-30 00:00:00,Park Ridge Embossed Executive Business Envelopes,Office Supplies,4,62.28,33.0084,249.12,216.1116
113892,2021-11-30 00:00:00,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,7,47.992,44.392599999999995,335.94399999999996,291.55139999999994
113893,2021-11-30 00:00:00,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,4,102.24,118.854,408.96,290.106
113894,2021-12-01 00:00:00,Hon Multipurpose Stacking Arm Chairs,Furniture,6,909.72,961.7040000000001,5458.32,4496.616
113895,2021-12-01 00:00:00,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,8,2807.84,2133.9584,22462.72,20328.7616
113896,2021-12-01 00:00:00,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,3,674.058,693.3168,2022.174,1328.8572
113897,2021-12-01 00:00:00,"Master Caster Door Stop, Brown",Furniture,2,8.128,6.7056000000000004,16.256,9.5504
113898,2021-12-01 00:00:00,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,3,58.2,29.682000000000002,174.60000000000002,144.918
113899,2021-12-01 00:00:00,Ultra Door Push Plate,Furniture,2,9.82,6.5794,19.64,13.0606
113900,2021-12-01 00:00:00,"Linden 10"" Round Wall Clock, Black",Furniture,3,45.84,30.254400000000004,137.52,107.2656
113901,2021-12-01 00:00:00,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,4,46.64,34.047200000000004,186.56,152.5128
113902,2021-12-01 00:00:00,Xerox 214,Office Supplies,7,36.288,23.587199999999996,254.01599999999996,230.42879999999997
113903,2021-12-01 00:00:00,Sharp 1540cs Digital Laser Copier,Technology,2,659.988,549.99,1319.976,769.9860000000001
113904,2021-12-01 00:00:00,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,4,95.968,86.3712,383.872,297.5008
113905,2021-12-01 00:00:00,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,2,271.9,193.04899999999998,543.8,350.751
113906,2021-12-02 00:00:00,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,5,883.92,994.41,4419.599999999999,3425.1899999999996
113907,2021-12-02 00:00:00,"Global Stack Chair with Arms, Black",Furniture,8,239.84,175.0832,1918.72,1743.6368
113908,2021-12-02 00:00:00,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,5,58.36,83.163,291.8,208.637
113909,2021-12-02 00:00:00,12-1/2 Diameter Round Wall Clock,Furniture,5,39.96,63.936,199.8,135.864
113910,2021-12-02 00:00:00,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,3,60.72,37.039199999999994,182.16,145.1208
113911,2021-12-02 00:00:00,Staple holder,Office Supplies,1,2.394,8.7381,2.394,-6.344099999999999
113912,2021-12-02 00:00:00,Newell 343,Office Supplies,7,16.464,15.023399999999999,115.24799999999999,100.2246
113913,2021-12-02 00:00:00,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,8,46.72,30.951999999999998,373.76,342.808
113914,2021-12-02 00:00:00,Avery 509,Office Supplies,6,15.66,8.4564,93.96000000000001,85.5036
113915,2021-12-02 00:00:00,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,3,15.24,8.077200000000001,45.72,37.642799999999994
113916,2021-12-02 00:00:00,Xerox 1942,Office Supplies,3,146.82,73.41,440.46,367.04999999999995
113917,2021-12-02 00:00:00,Kingston Digital DataTraveler 8GB USB 2.0,Technology,1,5.95,5.117,5.95,0.8330000000000002
113918,2021-12-02 00:00:00,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,5,119.8,89.85,599.0,509.15
113919,2021-12-02 00:00:00,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,4,119.96,67.17759999999998,479.84,412.6624
113920,2021-12-02 00:00:00,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,5,58.36,83.163,291.8,208.637
113921,2021-12-02 00:00:00,12-1/2 Diameter Round Wall Clock,Furniture,5,39.96,60.936,199.8,138.864
113922,2021-12-02 00:00:00,Newell 343,Office Supplies,7,16.464,14.023399999999999,115.24799999999999,101.2246
113923,2021-12-03 00:00:00,Xerox 214,Office Supplies,4,25.92,13.478400000000002,103.68,90.2016
113924,2021-12-03 00:00:00,Jabra Supreme Plus Driver Edition Headset,Technology,4,479.96,345.5712,1919.84,1574.2687999999998
113925,2021-12-04 00:00:00,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,2,129.98,67.58959999999999,259.96,192.3704
113926,2021-12-04 00:00:00,"Eldon Image Series Desk Accessories, Burgundy",Furniture,6,25.08,16.049999999999997,150.48,134.43
113927,2021-12-04 00:00:00,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,5,16.9,10.649999999999999,84.5,73.85
113928,2021-12-05 00:00:00,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,6,250.26,177.6846,1501.56,1323.8754
